,Unnamed: 0,MeasureTime,Angle_X_Lid_Tank101,Angle_Y_Lid_Tank101,AutoControl_Flow,AutoControl_Flow_manual,AutoControl_Level_Tank101_manual,AutoControl_Level_tank102,AutoControl_Level_tank102_manual,AutoControl_Pressure_Tank103,AutoControl_Pressure_Tank103_manual,Automatic_mode,Diagnosis_JN2200,Flow_FlowmeterB102,KQ1001_Level_B101,KQ1001_Level_B101_percent,KQ1001_Level_B102,KQ1001_Level_B102_percent,Level_Tank102,OUT1_JN2200,OUT2_JN2200,Pressure_Global_IO-Link,Pressure_Tank103,Selftest_running_JN2200,SetFlow,SetFlow_manual,SetPressureTank103,SetPressureTank103_manual,Set_Level_Tank101_manual,Set_PumpSpeed_P101,Set_level_tank102,Set_level_tank102_manual,Temperature_Tank101,Temperature_Tank102_IO-Link,V101_manual,V103_manual,V104_manual,V108_manual,V109_manual,V112_manual,V113_manual,V114_manual,V120_manual,Vibration_measurement_JN2200,set_valve_v106_open,set_valve_v106_open_manual,set_valve_y102_open,set_valve_y102_open_manual,filling_in_tank,Fault

342,342,2023-06-11 16:05:43,0.09,0.35,0,1,0,0,0,0,0,1,0,1.02,96.70656,23,101.065994,25,95.07211,0,0,2.03,199.21161,0,0,1,0,0,0,80.94,0,0,25.520832,26.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1

343,343,2023-06-11 16:05:44,0.15,0.35,0,1,0,0,0,0,0,1,0,0.99,96.70656,23,101.065994,25,95.07211,0,0,2.03,199.46667,0,0,1,0,0,0,80.52,0,0,25.520832,26.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1

344,344,2023-06-11 16:05:45,0.09,0.35,0,1,0,0,0,0,0,1,0,0.99,96.70656,23,101.065994,25,95.07211,0,0,2.03,199.21161,0,0,1,0,0,0,81.18,0,0,25.520832,26.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1

345,345,2023-06-11 16:05:46,0.1,0.4,0,1,0,0,0,0,0,1,0,0.98,96.70656,23,101.065994,25,95.07211,0,0,2.03,199.46667,0,0,1,0,0,0,81.439995,0,0,25.520832,26.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1

346,346,2023-06-11 16:05:47,0.09,0.35,0,0,0,0,1,0,0,1,0,0.93,96.70656,23,101.065994,25,95.07211,0,0,2.03,199.21161,0,0,0,0,0,0,42.47657,0,100,25.636574,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

347,347,2023-06-11 16:05:48,0.14,0.3,0,0,0,0,1,0,0,1,0,0.66,96.70656,23,98.89264,24,95.40865,0,0,2.03,199.46667,0,0,0,0,0,0,66.087715,0,100,25.520832,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

348,348,2023-06-11 16:05:49,0.15,0.35,0,0,0,0,1,0,0,1,0,0.94,96.70656,23,101.065994,25,95.91346,0,0,2.03,199.21161,0,0,0,0,0,0,84.49044,0,100,25.578703,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

349,349,2023-06-11 16:05:50,0.09,0.4,0,0,0,0,1,0,0,1,0,1.17,96.70656,23,101.065994,25,96.25,0,0,2.03,199.21161,0,0,0,0,0,0,96.99041,0,100,25.636574,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

350,350,2023-06-11 16:05:51,0.09,0.35,0,0,0,0,1,0,0,1,0,1.21,94.50776,22,101.065994,25,97.09135,0,0,2.03,199.21161,0,0,0,0,0,0,99.18978,0,100,25.636574,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

351,351,2023-06-11 16:05:52,0.09,0.35,0,0,0,0,1,0,0,1,0,1.17,94.50776,22,101.065994,25,97.76443,0,0,2.03,198.95653,0,0,0,0,0,0,91.55088,0,100,25.636574,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

352,352,2023-06-11 16:05:53,0.09,0.35,0,0,0,0,1,0,0,1,0,1.02,94.50776,22,103.22664,26,98.26923,0,0,2.03,198.95653,0,0,0,0,0,0,76.85177,0,100,25.520832,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

353,353,2023-06-11 16:05:54,0.14,0.3,0,0,0,0,1,0,0,1,0,0.74,94.50776,22,103.22664,26,98.60577,0,0,2.03,199.21161,0,0,0,0,0,0,56.365593,0,100,25.520832,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

354,354,2023-06-11 16:05:55,0.09,0.35,0,0,0,0,1,0,0,1,0,0.4,94.50776,22,103.22664,26,98.77404,0,0,2.03,198.95653,0,0,0,0,0,0,31.828545,0,100,25.462963,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

355,355,2023-06-11 16:05:56,0.09,0.35,0,0,0,0,1,0,0,1,0,-0.14,92.296234,21,103.22664,26,98.60577,0,0,2.03,199.21161,0,0,0,0,0,0,6.7128067,0,100,25.520832,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

356,356,2023-06-11 16:05:57,0.09,0.35,0,0,0,0,1,0,0,1,0,-0.31,92.296234,21,103.22664,26,98.60577,0,0,2.03,199.46667,0,0,0,0,0,0,0.0,0,100,25.636574,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

357,357,2023-06-11 16:05:58,0.09,0.35,0,0,0,0,1,0,0,1,0,-0.35,94.50776,22,103.22664,26,98.4375,0,0,2.03,199.46667,0,0,0,0,0,0,0.0,0,100,25.578703,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

358,358,2023-06-11 16:05:59,0.09,0.35,0,0,0,0,1,0,0,1,0,-0.35,94.50776,22,103.22664,26,98.26923,0,0,2.03,199.21161,0,0,0,0,0,0,0.0,0,100,25.636574,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

359,359,2023-06-11 16:06:00,0.15,0.35,0,0,0,0,1,0,0,1,0,-0.35,94.50776,22,103.22664,26,98.10096,0,0,2.03,199.46667,0,0,0,0,0,0,0.0,0,100,25.578703,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

360,360,2023-06-11 16:06:01,0.14,0.3,0,0,0,0,1,0,0,1,0,-0.35,94.50776,22,103.22664,26,97.76443,0,0,2.03,199.21161,0,0,0,0,0,0,0.0,0,100,25.636574,26.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

361,361,2023-06-11 16:06:02,0.09,0.35,0,0,0,0,1,0,0,1,0,-0.35,94.50776,22,103.22664,26,97.76443,0,0,2.03,199.21161,0,0,0,0,0,0,0.0,0,100,25.578703,26.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

362,362,2023-06-11 16:06:03,0.14,0.3,0,0,0,0,1,0,0,1,0,-0.36,94.50776,22,103.22664,26,97.42789,0,0,2.03,199.21161,0,0,0,0,0,0,0.0,0,100,25.578703,26.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

363,363,2023-06-11 16:06:04,0.09,0.3,0,0,0,0,1,0,0,1,0,-0.35,94.50776,22,103.22664,26,97.42789,0,0,2.03,199.46667,0,0,0,0,0,0,0.0,0,100,25.636574,26.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

364,364,2023-06-11 16:06:05,0.09,0.35,0,0,0,0,1,0,0,1,0,-0.35,94.50776,22,103.22664,26,97.25961,0,0,2.03,198.95653,0,0,0,0,0,0,0.0,0,100,25.636574,26.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

365,365,2023-06-11 16:06:06,0.14,0.3,0,0,0,0,1,0,0,1,0,-0.35,94.50776,22,101.065994,25,97.09135,0,0,2.03,198.95653,0,0,0,0,0,0,0.0,0,100,25.636574,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

366,366,2023-06-11 16:06:07,0.09,0.35,0,0,0,0,1,0,0,1,0,-0.34,94.50776,22,101.065994,25,96.58654,0,0,2.03,198.95653,0,0,0,0,0,0,3.125023,0,100,25.520832,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

367,367,2023-06-11 16:06:08,0.14,0.3,0,0,0,0,1,0,0,1,0,-0.34,94.50776,22,101.065994,25,96.41827,0,0,2.03,199.21161,0,0,0,0,0,0,8.680595,0,100,25.462963,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

368,368,2023-06-11 16:06:09,0.09,0.3,0,0,0,0,1,0,0,1,0,-0.33,94.50776,22,101.065994,25,96.25,0,0,2.03,198.95653,0,0,0,0,0,0,15.277794,0,100,25.405092,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

369,369,2023-06-11 16:06:10,0.09,0.3,0,0,0,0,1,0,0,1,0,-0.28,94.50776,22,101.065994,25,96.25,0,0,2.03,199.21161,0,0,0,0,0,0,24.421242,0,100,25.520832,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

370,370,2023-06-11 16:06:11,0.15,0.35,0,0,0,0,1,0,0,1,0,-0.12,94.50776,22,101.065994,25,96.08173,0,0,2.03,199.21161,0,0,0,0,0,0,35.763817,0,100,25.462963,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

371,371,2023-06-11 16:06:12,0.09,0.35,0,0,0,0,1,0,0,1,0,0.25,94.50776,22,101.065994,25,96.25,0,0,2.03,199.21161,0,0,0,0,0,0,46.296204,0,100,25.462963,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

372,372,2023-06-11 16:06:13,0.09,0.35,0,0,0,0,1,0,0,1,0,0.47,94.50776,22,101.065994,25,96.41827,0,0,2.03,199.21161,0,0,0,0,0,0,54.976707,0,100,25.520832,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

373,373,2023-06-11 16:06:14,0.15,0.35,0,0,0,0,1,0,0,1,0,0.59,94.50776,22,101.065994,25,97.09135,0,0,2.03,198.95653,0,0,0,0,0,0,59.02765,0,100,25.520832,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

374,374,2023-06-11 16:06:15,0.09,0.35,0,0,0,0,1,0,0,1,0,0.6,94.50776,22,101.065994,25,97.25961,0,0,2.03,199.21161,0,0,0,0,0,0,55.90258,0,100,25.520832,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

375,375,2023-06-11 16:06:16,0.15,0.35,0,0,0,0,1,0,0,1,0,0.51,94.50776,22,101.065994,25,97.59615,0,0,2.03,199.21161,0,0,0,0,0,0,49.65258,0,100,25.520832,26.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1

376,376,2023-06-11 16:06:17,0.14,0.3,0,0,0,0,0,0,0,1,0,0.32,94.50776,22,103.22664,26,97.59615,0,0,2.03,117.07826,0,0,0,0,0,0,0.0,0,0,25.636574,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

377,377,2023-06-11 16:06:18,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,103.22664,26,97.59615,0,0,2.03,7.9072466,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

378,378,2023-06-11 16:06:19,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,103.22664,26,97.59615,0,0,2.03,6.376812,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

379,379,2023-06-11 16:06:20,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,103.22664,26,97.76443,0,0,2.03,5.866667,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

380,380,2023-06-11 16:06:21,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,103.22664,26,97.59615,0,0,2.03,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

381,381,2023-06-11 16:06:22,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,103.22664,26,97.76443,0,0,2.03,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

382,382,2023-06-11 16:06:23,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.76443,0,0,2.03,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

383,383,2023-06-11 16:06:24,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.76443,0,0,2.03,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

384,384,2023-06-11 16:06:25,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.59615,0,0,2.03,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

385,385,2023-06-11 16:06:26,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.76443,0,0,2.03,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

386,386,2023-06-11 16:06:27,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.76443,0,0,2.03,5.1014495,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

387,387,2023-06-11 16:06:28,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.76443,0,0,2.03,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

388,388,2023-06-11 16:06:29,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.59615,0,0,2.03,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

389,389,2023-06-11 16:06:30,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.59615,0,0,2.03,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

390,390,2023-06-11 16:06:31,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.76443,0,0,2.03,5.1014495,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1

391,391,2023-06-11 16:06:32,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.59615,0,0,2.0,5.1014495,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

392,392,2023-06-11 16:06:33,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.59615,0,0,2.02,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

393,393,2023-06-11 16:06:34,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.76443,0,0,2.02,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

394,394,2023-06-11 16:06:35,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.42789,0,0,2.02,5.1014495,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

395,395,2023-06-11 16:06:36,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.42789,0,0,2.02,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

396,396,2023-06-11 16:06:37,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,103.22664,26,97.25961,0,0,2.03,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

397,397,2023-06-11 16:06:38,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,101.065994,25,97.25961,0,0,2.03,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

398,398,2023-06-11 16:06:39,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,101.065994,25,97.09135,0,0,2.02,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

399,399,2023-06-11 16:06:40,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,101.065994,25,97.09135,0,0,2.02,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

400,400,2023-06-11 16:06:41,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,101.065994,25,97.09135,0,0,2.03,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

401,401,2023-06-11 16:06:42,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,101.065994,25,96.58654,0,0,2.02,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

402,402,2023-06-11 16:06:43,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,101.065994,25,96.58654,0,0,2.02,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

403,403,2023-06-11 16:06:44,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,101.065994,25,96.41827,0,0,2.03,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

404,404,2023-06-11 16:06:45,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,101.065994,25,96.41827,0,0,2.03,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

405,405,2023-06-11 16:06:46,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,92.296234,21,101.065994,25,96.41827,0,0,2.03,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

406,406,2023-06-11 16:06:47,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,96.25,0,0,2.03,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

407,407,2023-06-11 16:06:48,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,96.25,0,0,2.03,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

408,408,2023-06-11 16:06:49,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,96.08173,0,0,2.03,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

409,409,2023-06-11 16:06:50,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,96.08173,0,0,2.02,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

410,410,2023-06-11 16:06:51,0.14,0.3,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,95.91346,0,0,2.03,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

411,411,2023-06-11 16:06:52,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,95.91346,0,0,2.02,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

412,412,2023-06-11 16:06:53,0.15,0.35,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,95.91346,0,0,2.02,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

413,413,2023-06-11 16:06:54,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,95.57693,0,0,2.03,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

414,414,2023-06-11 16:06:55,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,95.57693,0,0,2.02,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

415,415,2023-06-11 16:06:56,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,95.57693,0,0,2.02,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

416,416,2023-06-11 16:06:57,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,95.40865,0,0,2.02,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

417,417,2023-06-11 16:06:58,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,95.40865,0,0,2.02,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.8,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

418,418,2023-06-11 16:06:59,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,95.24039,0,0,2.02,5.356522,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

419,419,2023-06-11 16:07:00,0.09,0.35,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,95.24039,0,0,2.02,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

420,420,2023-06-11 16:07:01,0.09,0.3,0,0,0,0,0,0,0,1,0,0.0,94.50776,22,101.065994,25,95.07211,0,0,2.02,5.611594,0,0,0,0,0,0,0.0,0,0,25.578703,26.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1

421,421,2023-06-11 16:07:02,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,94.50776,22,101.065994,25,95.07211,0,0,2.01,17.6,0,0,0,0,250,0,83.69315,0,0,25.520832,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

422,422,2023-06-11 16:07:03,0.09,0.35,0,0,0,0,0,0,1,1,0,0.59,94.50776,22,101.065994,25,95.07211,0,0,2.02,253.54204,0,0,0,0,250,0,91.69052,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

423,423,2023-06-11 16:07:04,0.09,0.35,0,0,0,0,0,0,1,1,0,0.14,94.50776,22,101.065994,25,95.07211,0,0,2.02,250.99132,0,0,0,0,250,0,91.062904,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

424,424,2023-06-11 16:07:05,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,94.50776,22,101.065994,25,94.90385,0,0,2.02,251.75653,0,0,0,0,250,0,90.66907,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

425,425,2023-06-11 16:07:06,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,94.50776,22,98.89264,24,94.56731,0,0,2.02,252.26668,0,0,0,0,250,0,90.32501,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

426,426,2023-06-11 16:07:07,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,94.50776,22,98.89264,24,95.07211,0,0,2.02,249.20581,0,0,0,0,250,0,90.094376,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

427,427,2023-06-11 16:07:08,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,94.50776,22,101.065994,25,94.90385,0,0,2.02,247.93045,0,0,0,0,250,0,90.008415,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

428,428,2023-06-11 16:07:09,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,94.50776,22,101.065994,25,95.07211,0,0,2.02,247.67537,0,0,0,0,250,0,90.00001,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

429,429,2023-06-11 16:07:10,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,94.50776,22,101.065994,25,95.07211,0,0,2.02,249.20581,0,0,0,0,250,0,89.97076,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

430,430,2023-06-11 16:07:11,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,94.50776,22,101.065994,25,95.07211,0,0,2.02,246.40001,0,0,0,0,250,0,89.99476,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

431,431,2023-06-11 16:07:12,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,94.50776,22,101.065994,25,94.90385,0,0,2.02,247.67537,0,0,0,0,250,0,90.00668,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

432,432,2023-06-11 16:07:13,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,94.50776,22,101.065994,25,95.07211,0,0,2.02,247.93045,0,0,0,0,250,0,90.0578,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

433,433,2023-06-11 16:07:14,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,101.065994,25,95.07211,0,0,2.02,247.67537,0,0,0,0,250,0,90.03781,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

434,434,2023-06-11 16:07:15,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,98.89264,24,95.07211,0,0,2.02,249.46088,0,0,0,0,250,0,90.01898,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

435,435,2023-06-11 16:07:16,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,98.89264,24,95.07211,0,0,2.02,249.20581,0,0,0,0,250,0,90.00082,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

436,436,2023-06-11 16:07:17,0.09,0.35,0,0,0,0,0,0,1,1,0,0.0,92.296234,21,101.065994,25,95.07211,0,0,2.02,248.95073,0,0,0,0,250,0,89.98198,0,0,25.636574,26.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1

